1174,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1176
1214,1177,1177,1177,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1216
1214,1177,1177,1177,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1216
1214,1177,1177,1177,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1216
1214,1177,1177,1177,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1216
1214,1177,1177,1177,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1216
1214,1177,1177,1177,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,367,368,367,368,368,368,368,368,368,368,368,368,368,1216
1214,1177,1177,1177,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,367,367,407,408,408,408,408,408,408,408,408,408,408,1216
1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,407,407,407,407,367,368,407,407,407,407,407,407,408,1216
1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1177,1177,1177,1177,367,368,1177,1177,1177,1177,1177,1177,1177,1216
1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1177,1177,1177,1177,367,368,1177,1177,1177,1177,1177,1177,1177,1216
1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1177,1177,1177,1177,367,368,1177,1177,1177,1177,1177,1177,1177,1216
1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1177,1177,1177,1177,367,368,1177,1177,1177,1177,1177,1177,1177,1216
1214,1177,1177,1177,1177,1177,1177,1177,1177,1178,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,367,368,1177,1177,1177,1177,1177,1177,1177,1216
1214,1177,1177,1177,1177,1177,1177,1177,1177,1178,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,367,368,1177,1177,1177,1177,1177,1177,1177,1216
1214,1217,1217,1217,1217,1217,1217,1217,1217,1218,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,367,368,1177,1177,1177,1177,1177,1177,1177,1216
1214,1177,1178,1178,1178,1178,1178,1178,1178,1178,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,367,367,367,367,367,367,367,368,1177,1216
1214,1217,1218,1218,1218,1218,1218,1218,1218,1218,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,407,407,407,407,407,407,407,408,1177,1216
1214,1177,1177,1177,1177,1177,1177,1177,1177,1178,1282,1282,1282,1282,1282,1177,367,368,368,368,367,367,367,367,368,367,368,1177,1177,1177,1177,1177,1177,1177,1216
1214,1217,1217,1217,1217,1217,1217,1217,1217,1218,1282,1282,1282,1282,1282,1177,407,408,408,408,407,407,407,407,408,407,408,1177,1177,1177,1177,1177,1177,1177,1216
1254,1255,1255,1255,1255,1255,1255,1255,1255,1255,1282,1282,1282,1282,1282,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1256
