684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684
724,-1,-1,724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,724,6,7,8,9,10,-1,-1,6,7,8,9,10,724
724,-1,-1,724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,724,46,47,48,49,50,213,214,46,47,48,49,50,724
724,-1,-1,724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,724,86,87,88,89,90,253,254,86,87,88,89,90,724
724,-1,-1,724,-1,-1,-1,-1,382,383,384,385,386,387,388,389,390,-1,-1,-1,-1,724,126,127,128,129,130,293,294,126,127,128,129,130,724
724,-1,-1,724,-1,-1,-1,-1,422,423,424,425,426,427,428,429,430,-1,-1,-1,-1,724,166,167,168,169,170,-1,-1,166,167,168,169,170,724
724,-1,-1,724,-1,-1,-1,-1,462,463,464,465,466,467,468,469,470,-1,-1,-1,-1,724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,680,724
684,684,684,684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,720,724
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,760,761,724
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,724
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,724
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,724
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,724,-1,-1,-1,-1,-1,-1,-1,-1,-1,203,204,205,724
684,684,684,684,684,684,684,684,684,684,-1,-1,-1,-1,-1,684,684,684,684,684,684,724,-1,-1,-1,-1,-1,-1,-1,-1,-1,203,204,205,724
724,-1,-1,-1,-1,-1,-1,-1,-1,724,-1,-1,-1,-1,-1,724,6,7,8,9,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,203,204,205,724
724,-1,-1,-1,-1,-1,-1,-1,-1,724,-1,-1,-1,-1,-1,724,46,47,48,49,50,760,761,-1,-1,-1,-1,-1,-1,11,12,13,14,15,724
724,-1,-1,-1,-1,-1,-1,-1,-1,724,-1,-1,-1,-1,-1,724,86,87,88,89,90,680,-1,-1,-1,-1,-1,-1,-1,51,52,53,54,55,724
724,-1,-1,-1,-1,-1,-1,-1,-1,724,-1,-1,-1,-1,-1,724,126,127,128,129,130,720,-1,-1,-1,-1,-1,-1,-1,91,92,93,94,95,724
724,-1,-1,-1,-1,-1,-1,-1,-1,724,-1,-1,-1,-1,-1,724,166,167,168,169,170,-1,-1,-1,-1,-1,-1,-1,-1,131,132,133,134,135,724
724,-1,-1,-1,-1,-1,-1,-1,-1,724,-1,-1,-1,-1,-1,724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,171,172,173,174,175,724
684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684
