1174,1161,1161,1161,1161,1161,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1176
1214,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1177,1177,1178,1216
1214,1282,1282,1282,1282,1282,1217,1217,1217,1217,1217,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1177,1217,1217,1282,1282,1282,1282,1282,1216
1214,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1217,1177,1177,1282,1282,1282,1282,1282,1216
1214,1282,1282,1282,1282,1282,1217,1217,1217,1217,1217,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1217,1217,1217,1282,1282,1282,1282,1282,1216
1214,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1217,1177,1177,1282,1282,1282,1282,1282,1216
1214,1282,1282,1282,1282,1282,1217,1217,1217,1217,1217,1282,1282,1282,1282,1282,1177,1177,1177,1177,1178,1282,1282,1282,1282,1282,1217,1217,1217,1282,1282,1282,1282,1282,1216
1214,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1282,1282,1282,1282,1282,1217,1177,1177,1282,1282,1282,1282,1282,1216
1214,1282,1282,1282,1282,1282,1217,1217,1217,1217,1217,1282,1282,1282,1282,1282,1217,1217,1217,1217,1217,1282,1282,1282,1282,1282,1217,1217,1217,1282,1282,1282,1282,1282,1216
1214,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1282,1282,1282,1282,1282,1217,1177,1177,1282,1282,1282,1282,1282,1216
1214,1282,1282,1282,1282,1282,1217,1217,1217,1217,1217,1282,1282,1282,1282,1282,1217,1217,1217,1217,1217,1282,1282,1282,1282,1282,1217,1217,1217,1282,1282,1282,1282,1282,1216
1214,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1282,1282,1282,1282,1282,1217,1177,1177,1282,1282,1282,1282,1282,1216
1214,1282,1282,1282,1282,1282,1217,1217,1217,1217,1217,1282,1282,1282,1282,1282,1217,1217,1217,1217,1217,1282,1282,1282,1282,1282,1217,1217,1217,1282,1282,1282,1282,1282,1216
1214,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1282,1282,1282,1282,1282,1217,1177,1177,1282,1282,1282,1282,1282,1216
1214,1282,1282,1282,1282,1282,1217,1217,1217,1217,1217,1282,1282,1282,1282,1282,1217,1217,1217,1217,1217,1282,1282,1282,1282,1282,1217,1217,1217,1282,1282,1282,1282,1282,1216
1214,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1216
1214,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1217,1217,1217,1217,1217,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1216
1214,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1177,1177,1177,1177,1177,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1216
1214,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1217,1217,1217,1217,1217,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1216
1214,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1217,1217,1217,1217,1217,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1216
1254,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1256
